Survived,Age,Fare,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
1,0.4345312892686604,0.17566830077223786,1,0,0,1,0,0,0,1
0,0.723548630309123,0.057970539254838485,1,0,0,0,1,1,0,0
0,0.37170143252073384,0.015712553569072387,0,0,1,0,1,0,0,1
1,0.10781603417944208,0.031034733136428686,0,0,1,0,1,0,0,1
0,0.2586076903744659,0.014151057562208049,0,0,1,0,1,0,0,1
0,0.685850716260367,0.05953203526170282,1,0,0,0,1,0,0,1
0,0.8869062578537321,0.09662576327876685,1,0,0,0,1,1,0,0
0,0.2586076903744659,0.015712553569072387,0,0,1,0,1,0,0,1
1,0.6732847449107816,0.1527664244005612,1,0,0,1,0,1,0,0
0,0.3088715757728072,0.29580589980036276,1,0,0,1,0,0,0,1
0,0.2963056044232219,0.015216388212891242,0,0,1,0,1,0,0,1
0,0.20834380497612465,0.016908073949327893,0,0,1,0,1,0,0,1
0,0.2586076903744659,0.015126992566498259,0,0,1,1,0,0,1,0
0,0.4596632319678311,0.018713553707264782,0,0,1,1,0,0,0,1
1,0.19577783362653933,0.16883675574220638,1,0,0,1,0,0,0,1
0,0.22090977632571,0.2125586439344078,1,0,0,0,1,1,0,0
1,0.4093993465694898,0.050748620223090936,0,1,0,1,0,0,0,1
0,0.34656948982156316,0.04396587194327397,0,0,1,0,1,0,0,1
1,0.32143754712239253,0.11027245763075773,0,0,1,0,1,0,0,1
1,0.35913546117114853,0.015126992566498259,0,0,1,0,1,0,1,0
1,0.4470972606182458,0.05130978285055781,1,0,0,0,1,0,0,1
1,0.6732847449107816,0.11594107850967697,1,0,0,1,0,1,0,0
0,0.2963056044232219,0.014630827210317117,0,0,1,0,1,0,0,1
0,0.5853229454636844,0.06640417918791278,1,0,0,0,1,0,0,1
1,0.4219653179190751,0.020494635090094415,0,1,0,1,0,0,0,1
1,0.4470972606182458,0.050748620223090936,0,1,0,1,0,0,0,1
0,0.39683337521990447,0.015411575213749286,0,0,1,0,1,0,0,1
1,0.37170143252073384,0.18249984580226933,1,0,0,1,0,0,0,1
0,0.2711736617240512,0.015411575213749286,0,0,1,0,1,0,0,1
1,0.5476250314149284,0.11316786160148591,1,0,0,1,0,1,0,0
0,0.5036441316913798,0.015126992566498259,0,0,1,0,1,0,1,0
1,0.6230208595124404,0.020494635090094415,0,1,0,1,0,0,0,1
0,0.4847951746670017,0.015468569817999833,0,0,1,0,1,0,0,1
0,0.2837396330736366,0.022446505098674838,0,1,0,0,1,0,0,1
1,0.01985423473234481,0.050748620223090936,0,1,0,1,0,0,0,1
0,0.20834380497612465,0.014110458666029575,0,0,1,0,1,1,0,0
0,0.37170143252073384,0.016908073949327893,0,0,1,1,0,0,0,1
1,0.08268409148027142,0.05123658772523604,0,1,0,1,0,0,0,1
0,0.5601910027645137,0.051822148727810165,1,0,0,0,1,0,0,1
1,0.37170143252073384,0.20772776566317125,1,0,0,1,0,1,0,0
1,0.2711736617240512,0.09661756542473082,1,0,0,1,0,1,0,0
1,0.4470972606182458,0.13858277060920987,1,0,0,1,0,0,0,1
0,0.10781603417944208,0.06104473451835265,0,0,1,1,0,0,0,1
0,0.1329479768786127,0.06104473451835265,0,0,1,1,0,0,0,1
1,0.39683337521990447,0.050748620223090936,0,1,0,0,1,0,0,1
0,0.6230208595124404,0.20772776566317125,1,0,0,0,1,1,0,0
0,0.7989444584066349,0.050748620223090936,1,0,0,0,1,0,0,1
1,0.2334757476752953,0.050748620223090936,0,1,0,1,0,0,0,1
0,0.4093993465694898,0.04006213192611313,0,0,1,0,1,0,0,1
1,0.09525006282985675,0.07173122281533045,0,1,0,0,1,0,0,1
1,0.20834380497612465,0.21642978772242535,1,0,0,0,1,1,0,0
0,0.33400351847197784,0.050748620223090936,0,1,0,0,1,0,0,1
1,0.2711736617240512,0.014102260811993537,0,0,1,0,1,1,0,0
1,0.2711736617240512,0.015175789316712771,0,0,1,1,0,0,0,1
0,0.7738125157074642,0.051822148727810165,1,0,0,0,1,0,0,1
1,0.5978889168132697,0.07729405233978466,1,0,0,1,0,1,0,0
1,0.4847951746670017,0.1554664461834305,1,0,0,1,0,0,0,1
1,0.4470972606182458,0.033962538149299316,0,0,1,1,0,0,0,1
0,0.49736114601658704,0.015411575213749286,0,0,1,0,1,0,0,1
0,0.34656948982156316,0.026350245115835676,0,1,0,0,1,0,0,1
0,0.2963056044232219,0.04713766070721715,0,0,1,0,1,0,0,1
0,0.2334757476752953,0.015411575213749286,0,0,1,0,1,0,0,1
0,0.35913546117114853,0.04113566043083236,0,0,1,1,0,0,0,1
1,0.39683337521990447,0.015330377421392339,0,0,1,0,1,0,0,1
1,0.7738125157074642,0.020494635090094415,0,1,0,0,1,0,0,1
1,0.6607187735611963,0.10048070654571319,1,0,0,1,0,0,0,1
1,0.4470972606182458,0.051504969851415845,1,0,0,0,1,0,0,1
0,0.19577783362653933,0.015712553569072387,0,0,1,0,1,0,0,1
0,0.2334757476752953,0.028302115124416098,0,0,1,0,1,0,0,1
1,0.4219653179190751,0.025374310111545468,0,1,0,1,0,0,0,1
1,0.4847951746670017,0.1091095334796455,1,0,0,1,0,0,0,1
1,0.39683337521990447,0.015468569817999833,0,0,1,0,1,0,0,1
1,0.3088715757728072,0.05855610025741262,0,1,0,1,0,0,0,1
1,0.4847951746670017,0.21642978772242535,1,0,0,1,0,1,0,0
0,0.6732847449107816,0.050748620223090936,0,1,0,0,1,0,0,1
0,0.4470972606182458,0.07831878409428937,1,0,0,0,1,1,0,0
1,0.22090977632571,0.1554664461834305,1,0,0,1,0,0,0,1
0,0.5853229454636844,0.02927805012870631,0,1,0,0,1,0,0,1
1,0.7486805730082936,0.15458810467956932,1,0,0,0,1,1,0,0
0,0.2711736617240512,0.015712553569072387,0,0,1,0,1,0,0,1
0,0.4345312892686604,0.013907073811135496,0,0,1,0,1,0,0,1
1,0.648152802211611,0.1527664244005612,1,0,0,1,0,1,0,0
0,0.5853229454636844,0.014151057562208049,0,0,1,0,1,0,0,1
0,0.4596632319678311,0.050748620223090936,0,1,0,0,1,0,0,1
0,0.4470972606182458,0.04713766070721715,0,0,1,0,1,0,0,1
0,0.610454888162855,0.0,0,0,1,0,1,0,0,1
1,0.610454888162855,0.11111839809247648,1,0,0,0,1,1,0,0
1,0.2963056044232219,0.05270049023167135,0,1,0,1,0,0,0,1
0,0.5476250314149284,0.015712553569072387,0,0,1,0,1,0,0,1
1,0.4345312892686604,0.051822148727810165,1,0,0,0,1,1,0,0
0,0.4470972606182458,0.030351578633425542,0,0,1,0,1,0,0,1
0,0.37170143252073384,0.015411575213749286,0,0,1,0,1,0,0,1
1,0.33400351847197784,0.05953203526170282,1,0,0,0,1,0,0,1
1,0.2711736617240512,0.08115719346076702,0,1,0,1,0,1,0,0
1,0.49736114601658704,0.2995388511917728,1,0,0,1,0,0,0,1
0,0.4847951746670017,0.06104473451835265,0,0,1,1,0,0,0,1
0,0.4345312892686604,0.015712553569072387,0,0,1,0,1,0,0,1
1,0.2963056044232219,0.12687155055772734,0,1,0,1,0,0,0,1
0,0.4219653179190751,0.028106928123558056,0,0,1,0,1,0,0,1
0,0.32143754712239253,0.031425107138144774,0,0,1,1,0,0,0,1
1,0.04498617743151546,0.07612293033463641,0,1,0,1,0,0,0,1
0,0.32143754712239253,0.020494635090094415,0,1,0,0,1,0,0,1
0,0.33400351847197784,0.028212719478023115,0,0,1,0,1,1,0,0
1,0.5224930887157577,0.10257896680493714,1,0,0,0,1,0,0,1
1,0.24604171902488062,0.030725752114070404,0,0,1,0,1,1,0,0
0,0.2586076903744659,0.015330377421392339,0,0,1,0,1,0,0,1
0,0.2586076903744659,0.031425107138144774,0,0,1,0,1,0,0,1
0,0.7612465443578789,0.06308600017332605,1,0,0,0,1,0,0,1
0,0.7109826589595376,0.024105594605968193,0,1,0,0,1,0,1,0
1,0.2586076903744659,0.15216446768991498,1,0,0,1,0,0,0,1
0,0.32143754712239253,0.015411575213749286,0,0,1,0,1,0,0,1
1,1.0,0.05855610025741262,1,0,0,0,1,0,0,1
0,0.6355868308620256,0.013768881414528002,0,0,1,0,1,0,0,1
1,0.39683337521990447,0.05953203526170282,1,0,0,0,1,1,0,0
0,0.10781603417944208,0.05445717323939373,0,0,1,1,0,0,0,1
1,0.34656948982156316,0.025374310111545468,0,1,0,1,0,0,0,1
0,0.39683337521990447,0.015468569817999833,0,0,1,0,1,0,0,1
0,0.38426740387031916,0.05123658772523604,0,1,0,0,1,0,0,1
0,0.5099271173661725,0.07746484096553544,0,0,1,1,0,0,0,1
0,0.24604171902488062,0.015330377421392339,0,0,1,0,1,0,0,1
1,0.2963056044232219,0.13526459159462315,1,0,0,1,0,1,0,0
0,0.01985423473234481,0.05445717323939373,0,0,1,1,0,0,0,1
1,0.0041467705453631576,0.03758969818624431,0,0,1,1,0,1,0,0
1,0.5978889168132697,0.1497654242623688,1,0,0,0,1,1,0,0
0,0.2334757476752953,0.015411575213749286,0,0,1,0,1,0,0,1
1,0.6984166876099522,0.06929138530460494,1,0,0,0,1,1,0,0
1,0.2837396330736366,0.014736618564782174,0,0,1,1,0,0,0,1
1,0.22090977632571,0.044893010197349675,0,1,0,1,0,0,0,1
0,0.2586076903744659,0.01646070534336126,0,0,1,0,1,0,0,1
0,0.22090977632571,0.013175122557917838,0,0,1,1,0,0,1,0
0,0.2963056044232219,0.1434624456306609,0,1,0,0,1,0,0,1
0,0.39683337521990447,0.030253985132996517,0,0,1,1,0,0,1,0
0,0.2837396330736366,0.025374310111545468,0,1,0,0,1,0,0,1
0,0.723548630309123,0.22109807522194713,1,0,0,0,1,1,0,0
1,0.6230208595124404,0.2608674266467732,1,0,0,0,1,0,0,1
0,0.49736114601658704,0.014102260811993537,0,0,1,0,1,1,0,0
0,0.5853229454636844,0.04994347384455151,1,0,0,0,1,0,0,1
0,0.4470972606182458,0.014630827210317117,0,0,1,0,1,0,0,1
1,0.24604171902488062,0.015468569817999833,0,0,1,0,1,0,0,1
0,0.39683337521990447,0.1434624456306609,0,1,0,0,1,0,0,1
0,0.3088715757728072,0.025374310111545468,0,1,0,0,1,0,0,1
0,0.5350590600653431,0.015712553569072387,0,0,1,0,1,0,0,1
1,0.49736114601658704,0.07612293033463641,0,1,0,1,0,0,0,1
0,0.38426740387031916,0.10149724044618187,1,0,0,0,1,0,0,1
0,0.8743402865041467,0.020494635090094415,0,1,0,0,1,0,0,1
1,0.38426740387031916,0.025374310111545468,0,1,0,0,1,0,0,1
0,0.22090977632571,0.015175789316712771,0,0,1,0,1,0,0,1
0,0.30258859009801453,0.015712553569072387,0,0,1,0,1,0,0,1
1,0.22090977632571,0.019209719063445922,0,0,1,1,0,0,0,1
0,0.5350590600653431,0.09154270340242172,0,0,1,1,0,0,0,1
1,0.4470972606182458,1.0,1,0,0,0,1,1,0,0
1,0.33400351847197784,0.1497654242623688,1,0,0,0,1,1,0,0
0,0.24604171902488062,0.01800600082915438,0,0,1,0,1,0,0,1
0,0.17064589092736868,0.09154270340242172,0,0,1,0,1,0,0,1
0,0.7486805730082936,0.07612293033463641,0,1,0,0,1,0,0,1
0,0.3088715757728072,0.08115719346076702,0,1,0,0,1,1,0,0
0,0.17064589092736868,0.07746484096553544,0,0,1,0,1,0,0,1
0,0.2334757476752953,0.019852079483269742,0,0,1,0,1,0,0,1
0,0.22090977632571,0.015216388212891242,0,0,1,0,1,0,0,1
1,0.18321186227695402,0.41250332793836464,1,0,0,1,0,0,0,1
1,0.38426740387031916,0.11125659048908397,1,0,0,0,1,0,0,1
1,0.04498617743151546,0.026187654344120927,0,0,1,1,0,1,0,0
0,0.3088715757728072,0.014102260811993537,0,0,1,0,1,1,0,0
0,0.7486805730082936,0.051822148727810165,1,0,0,0,1,0,0,1
0,0.648152802211611,0.026350245115835676,0,1,0,0,1,0,0,1
0,0.5476250314149284,0.015712553569072387,0,0,1,0,1,0,0,1
0,0.610454888162855,0.21642978772242535,1,0,0,0,1,1,0,0
0,0.5224930887157577,0.014931805565640218,0,0,1,0,1,0,0,1
1,0.22090977632571,0.4440992237022602,1,0,0,1,0,1,0,0
1,0.4345312892686604,0.05130978285055781,1,0,0,0,1,0,0,1
0,0.22090977632571,0.028212719478023115,0,0,1,1,0,1,0,0
0,0.3088715757728072,0.015110792045427042,0,0,1,0,1,0,1,0
0,0.32143754712239253,0.015330377421392339,0,0,1,0,1,0,0,1
0,0.4847951746670017,0.050748620223090936,0,1,0,0,1,0,0,1
1,0.5601910027645137,0.026350245115835676,0,1,0,1,0,0,0,1
1,0.5224930887157577,0.05130978285055781,1,0,0,0,1,0,0,1
1,0.2711736617240512,0.29580589980036276,1,0,0,1,0,0,0,1
1,0.2963056044232219,0.09662576327876685,1,0,0,1,0,1,0,0
1,0.5978889168132697,0.10149724044618187,1,0,0,0,1,0,0,1
0,0.35913546117114853,0.018510168852370702,0,0,1,0,1,0,0,1
0,0.648152802211611,0.025374310111545468,0,1,0,0,1,0,0,1
0,0.2334757476752953,0.014931805565640218,0,0,1,0,1,0,0,1
1,0.4722292033174164,0.4440992237022602,1,0,0,1,0,1,0,0
1,0.33400351847197784,0.020494635090094415,0,1,0,1,0,0,0,1
0,0.4093993465694898,0.015175789316712771,0,0,1,0,1,0,0,1
1,0.0701181201306861,0.06441171028315387,0,1,0,1,0,0,0,1
0,0.20834380497612465,0.013768881414528002,0,0,1,0,1,0,0,1
0,0.4219653179190751,0.025374310111545468,0,1,0,0,1,0,0,1
0,0.6230208595124404,0.025374310111545468,0,1,0,0,1,0,0,1
1,0.33400351847197784,0.10364429745562033,1,0,0,0,1,0,0,1
0,0.24604171902488062,0.016908073949327893,0,0,1,0,1,0,0,1
1,0.37170143252073384,0.04098927018018883,0,1,0,1,0,0,0,1
0,0.3088715757728072,0.050748620223090936,0,1,0,0,1,0,0,1
0,0.3088715757728072,0.015468569817999833,0,0,1,1,0,0,0,1
1,0.35913546117114853,0.41250332793836464,1,0,0,1,0,0,0,1
0,0.1329479768786127,0.036670757786204655,0,0,1,0,1,1,0,0
0,0.2837396330736366,0.025374310111545468,0,1,0,0,1,0,0,1
0,0.2837396330736366,0.025374310111545468,0,1,0,0,1,0,0,1
0,0.35285247549635584,0.031425107138144774,0,0,1,0,1,0,0,1
0,0.5978889168132697,0.06709553154495196,0,0,1,1,0,0,0,1
1,0.4345312892686604,1.0,1,0,0,0,1,1,0,0
0,0.4470972606182458,0.15390495017656614,1,0,0,0,1,0,0,1
1,0.2586076903744659,0.5121218935012878,1,0,0,1,0,1,0,0
0,0.2963056044232219,0.031425107138144774,0,0,1,0,1,0,0,1
1,0.38426740387031916,0.015468569817999833,0,0,1,0,1,0,0,1
0,0.8743402865041467,0.13858277060920987,1,0,0,0,1,0,0,1
0,0.19577783362653933,0.03952536767375352,0,0,1,0,1,0,0,1
1,0.37170143252073384,0.025374310111545468,0,1,0,1,0,0,0,1
0,0.2334757476752953,0.10364429745562033,1,0,0,0,1,0,0,1
0,0.38426740387031916,0.015126992566498259,0,0,1,0,1,0,1,0
1,0.04498617743151546,0.044893010197349675,0,1,0,1,0,0,0,1
1,0.0701181201306861,0.024349578357040744,0,0,1,0,1,0,0,1
0,0.4093993465694898,0.018542765081513996,0,0,1,0,1,0,0,1
0,0.2837396330736366,0.015411575213749286,0,0,1,0,1,0,0,1
1,0.5978889168132697,0.12687155055772734,0,1,0,1,0,0,0,1
1,0.003141492837396331,0.028302115124416098,0,1,0,0,1,0,0,1
0,0.34656948982156316,0.015216388212891242,0,0,1,0,1,0,0,1
0,0.22090977632571,0.022446505098674838,0,1,0,0,1,0,0,1
0,0.4219653179190751,0.015712553569072387,0,0,1,0,1,0,0,1
1,0.4093993465694898,0.16883675574220638,1,0,0,1,0,0,0,1
0,0.5099271173661725,0.013907073811135496,0,0,1,0,1,0,0,1
1,0.24604171902488062,0.014110458666029575,0,0,1,0,1,1,0,0
1,0.4470972606182458,0.23422440102965048,1,0,0,1,0,0,0,1
0,0.19577783362653933,0.015175789316712771,0,0,1,0,1,0,0,1
1,0.6355868308620256,0.15216446768991498,1,0,0,1,0,0,0,1
0,0.3779844181955265,0.015126992566498259,0,0,1,1,0,0,1,0
0,0.39683337521990447,0.016322512946753766,0,0,1,0,1,0,0,1
0,0.2963056044232219,0.018542765081513996,0,0,1,0,1,0,0,1
0,0.5978889168132697,0.015330377421392339,0,0,1,0,1,0,0,1
0,0.7109826589595376,0.020494635090094415,0,1,0,1,0,0,0,1
1,0.6732847449107816,0.044893010197349675,0,1,0,1,0,0,0,1
0,0.22090977632571,0.015126992566498259,0,0,1,0,1,0,0,1
1,0.05755214878110078,0.024349578357040744,0,0,1,1,0,0,0,1
1,0.5350590600653431,0.41250332793836464,1,0,0,1,0,0,0,1
1,0.15807991957778336,0.014110458666029575,0,0,1,1,0,1,0,0
1,0.20834380497612465,0.11125659048908397,1,0,0,1,0,0,0,1
0,0.35913546117114853,0.05855610025741262,1,0,0,0,1,0,0,1
0,0.3088715757728072,0.013760683560491965,0,0,1,0,1,0,0,1
0,0.3088715757728072,0.014151057562208049,0,0,1,0,1,0,0,1
1,0.22090977632571,0.014630827210317117,0,0,1,1,0,0,0,1
0,0.09525006282985675,0.05684821399990475,0,0,1,0,1,0,1,0
1,0.007288263382759488,0.04015972542654215,0,0,1,0,1,0,0,1
0,0.5727569741140991,0.15458810467956932,1,0,0,0,1,1,0,0
0,0.19577783362653933,0.050748620223090936,0,1,0,0,1,0,0,1
0,0.3088715757728072,0.015411575213749286,0,0,1,0,1,0,0,1
0,0.4847951746670017,0.025374310111545468,0,1,0,0,1,0,0,1
1,0.610454888162855,0.050610427826483444,1,0,0,1,0,0,0,1
1,0.38426740387031916,0.016948672845506364,0,0,1,1,0,0,0,1
0,0.37170143252073384,0.014110458666029575,0,0,1,0,1,1,0,0
0,0.37170143252073384,0.04713766070721715,0,0,1,1,0,0,0,1
0,0.4219653179190751,0.025374310111545468,0,1,0,0,1,0,0,1
1,0.38426740387031916,0.05123658772523604,0,1,0,1,0,0,0,1
1,0.1329479768786127,0.23422440102965048,1,0,0,0,1,0,0,1
1,0.0,0.016623491302076868,0,0,1,0,1,1,0,0
1,0.33400351847197784,0.013614293309848433,0,0,1,0,1,0,0,1
0,0.38426740387031916,0.015175789316712771,0,0,1,0,1,0,0,1
0,0.4847951746670017,0.0,1,0,0,0,1,0,0,1
0,0.22090977632571,0.015175789316712771,0,0,1,1,0,0,0,1
0,0.4847951746670017,0.025374310111545468,0,1,0,0,1,0,0,1
1,0.4093993465694898,0.10364429745562033,1,0,0,1,0,0,0,1
0,0.32143754712239253,0.015395374692678068,0,0,1,0,1,0,0,1
0,0.4847951746670017,0.04713766070721715,0,0,1,0,1,0,0,1
0,0.4345312892686604,0.020494635090094415,0,1,0,0,1,0,0,1
0,0.0701181201306861,0.06104473451835265,0,0,1,1,0,0,0,1
0,0.3779844181955265,0.015712553569072387,0,0,1,0,1,0,0,1
0,0.2837396330736366,0.015468569817999833,0,0,1,1,0,0,0,1
0,0.38426740387031916,0.07222738817151159,0,1,0,0,1,1,0,0
0,0.5350590600653431,0.012589561555343713,0,0,1,0,1,0,0,1
0,0.12038200552902739,0.05445717323939373,0,0,1,0,1,0,0,1
1,0.648152802211611,0.18249984580226933,1,0,0,1,0,0,0,1
1,0.33400351847197784,0.016908073949327893,0,0,1,0,1,0,0,1
0,0.4722292033174164,0.0,1,0,0,0,1,0,0,1
1,0.33400351847197784,0.024349578357040744,0,0,1,1,0,0,0,1
0,0.01985423473234481,0.07746484096553544,0,0,1,0,1,0,0,1
1,0.007288263382759488,0.07222738817151159,0,1,0,0,1,1,0,0
1,0.18321186227695402,0.028212719478023115,0,0,1,1,0,1,0,0
1,0.005152048253329982,0.03659756266088288,0,1,0,0,1,0,0,1
0,0.2837396330736366,0.015330377421392339,0,0,1,0,1,0,0,1
0,0.22090977632571,0.016200521071217493,0,0,1,0,1,0,0,1
1,0.4847951746670017,0.16231419173453318,1,0,0,1,0,1,0,0
0,0.2586076903744659,0.016908073949327893,0,0,1,0,1,0,0,1
1,0.39683337521990447,0.11027245763075773,0,0,1,0,1,0,0,1
0,0.24604171902488062,0.015468569817999833,0,0,1,0,1,0,0,1
0,0.19577783362653933,0.020494635090094415,0,1,0,0,1,0,0,1
1,0.37170143252073384,0.060507970265993034,1,0,0,1,0,1,0,0
0,0.4282483035938678,0.012565163180236457,0,0,1,0,1,1,0,0
0,0.20834380497612465,0.016908073949327893,0,0,1,0,1,0,0,1
0,0.5224930887157577,0.014736618564782174,0,0,1,0,1,0,0,1
0,0.4345312892686604,0.015411575213749286,0,0,1,0,1,1,0,0
0,0.34656948982156316,0.06441171028315387,0,1,0,0,1,0,0,1
0,0.04498617743151546,0.06104473451835265,0,0,1,0,1,0,0,1
0,0.9246041719024881,0.015175789316712771,0,0,1,0,1,0,0,1
0,0.10781603417944208,0.029757819776815374,0,0,1,1,0,1,0,0
1,0.19577783362653933,0.07690367833806856,1,0,0,1,0,0,0,1
0,0.5476250314149284,0.050748620223090936,0,1,0,1,0,0,0,1
1,0.22090977632571,0.018249984580226933,0,0,1,1,0,0,0,1
1,0.5601910027645137,0.32179836714362564,1,0,0,1,0,0,0,1
1,0.6355868308620256,0.051822148727810165,1,0,0,0,1,0,0,1
1,0.2963056044232219,0.03758969818624431,0,0,1,1,0,1,0,0
0,0.5099271173661725,0.027537567642055148,0,0,1,0,1,0,0,1
0,0.2586076903744659,0.022446505098674838,0,1,0,0,1,0,0,1
1,0.5978889168132697,0.050610427826483444,1,0,0,1,0,0,0,1
0,0.2963056044232219,0.025374310111545468,0,1,0,0,1,0,0,1
1,0.5224930887157577,0.025374310111545468,0,1,0,1,0,0,0,1
1,0.33400351847197784,0.027049600139910042,0,1,0,1,0,1,0,0
0,0.38426740387031916,0.09856123757927521,1,0,0,0,1,0,0,1
1,0.04498617743151546,0.021730754366528396,0,0,1,0,1,0,0,1
0,0.32143754712239253,0.015411575213749286,0,0,1,0,1,0,0,1
1,0.5853229454636844,0.10257896680493714,1,0,0,1,0,0,0,1
0,0.4093993465694898,0.009759350042902102,1,0,0,0,1,0,0,1
0,0.5853229454636844,0.017566830077223785,0,0,1,0,1,0,0,1
1,0.34656948982156316,0.04684488020593009,0,1,0,1,0,1,0,0
1,0.18321186227695402,0.014102260811993537,0,0,1,1,0,1,0,0
0,0.24604171902488062,0.019217721730481106,0,0,1,0,1,0,0,1
0,0.2334757476752953,0.015411575213749286,0,0,1,0,1,0,0,1
1,0.6984166876099522,0.16231419173453318,1,0,0,1,0,1,0,0
1,0.3088715757728072,0.050748620223090936,0,1,0,1,0,0,0,1
0,0.4093993465694898,0.015411575213749286,0,0,1,0,1,0,0,1
0,0.2711736617240512,0.02052723131923771,0,0,1,1,0,0,0,1
0,0.34656948982156316,0.020494635090094415,0,1,0,0,1,0,0,1
0,0.3088715757728072,0.013760683560491965,0,0,1,0,1,0,0,1
0,0.4847951746670017,0.05684821399990475,0,0,1,1,0,0,1,0
0,0.33400351847197784,0.025374310111545468,0,1,0,0,1,0,0,1
1,0.2334757476752953,0.05855610025741262,1,0,0,1,0,0,0,1
1,0.32143754712239253,0.05855610025741262,1,0,0,0,1,1,0,0
0,0.39683337521990447,0.015126992566498259,0,0,1,0,1,0,1,0
